Metric_Code,Base Year,Value
MLCON000000981,2010,1.84E+11
MLCON000000989,2010,1.64E+11
MLCON000000997,2010,1.58E+11
MLCON000001005,2010,1.26E+11
MLCON000001013,2010,1.24E+11
MLCON000001021,2010,1.28E+11
MLCON000001029,2010,1.18E+11
MLCON000001037,2010,1.08E+11
MLCON000001045,2010,1.05E+11
MLCON000001053,2010,94486000000
MLCON000001061,2010,81954000000
MLCON000001069,2010,73003000000
MLCON000001077,2010,65669000000
MLCON000001085,2010,58838000000
MLCON000001093,2010,54020000000
MLCON000001101,2010,49459000000
MLCON000001109,2010,46544000000
MLCON000001117,2010,42952000000
MLCON000001227,2010,1.38E+11
MLCON000001228,2010,1.85E+11
MLCON000001229,2010,1.73E+11
MLCON000001230,2010,1.67E+11
MLCON000001231,2010,1.56E+11
MLCON000001232,2010,1.46E+11
MLCON000001233,2010,1.32E+11
MLCON000001234,2010,1.23E+11
MLCON000001235,2010,1.20E+11
MLCON000001236,2010,1.22E+11
MLCON000001237,2010,1.19E+11
MLCON000001238,2010,1.10E+11
MLCON000001239,2010,1.28E+11
MLCON000001240,2010,1.31E+11
MLCON000001241,2010,1.25E+11
MLCON000001242,2010,1.15E+11
MLCON000001243,2010,1.10E+11
MLCON000001244,2010,1.03E+11
MLCON000001245,2010,96334500000
MLCON000001246,2010,91903000000
MLCON000001247,2010,83598300000
MLCON000001248,2010,73535000000
MLCON000001249,2010,72485000000
MLCON000001250,2010,72643000000
MLCON000001251,2010,68084400000
MLCON000001252,2010,58318300000
MLCON000001253,2010,13634500000
MLCON000001254,2010,15562800000
MLCON000001255,2010,15626800000
MLCON000001256,2010,14469100000
MLCON000001257,2010,13171000000
MLCON000001258,2010,12289700000
MLCON000001260,2010,11180300000
MLCON000001262,2010,10523300000
MLCON000001264,2010,10402600000
MLCON000001266,2010,10458500000
MLCON000001268,2010,9778700000
MLCON000001270,2010,9213100000
MLCON000001272,2010,9662800000
MLCON000001274,2010,9717700000
MLCON000001276,2010,9223100000
MLCON000001278,2010,9015400000
MLCON000001280,2010,8745100000
MLCON000001282,2010,8474700000
MLCON000001283,2010,8727600000
MLCON000001284,2010,9044200000
MLCON000001285,2010,8887700000
MLCON000001286,2010,8171000000
MLCON000001287,2010,7977100000
MLCON000001288,2010,7538100000
MLCON000001289,2010,7539800000
MLCON000001290,2010,7085400000
MLCON000001292,2010,4.04E+12
MLCON000001294,2010,4.00E+12
MLCON000001296,2010,3.83E+12
MLCON000001298,2010,3.59E+12
MLCON000001300,2010,3.44E+12
MLCON000001302,2010,3.24E+12
MLCON000001304,2010,2.98E+12
MLCON000001306,2010,2.98E+12
MLCON000001308,2010,2.86E+12
MLCON000001310,2010,2.62E+12
MLCON000001312,2010,2.28E+12
MLCON000001314,2010,2.53E+12
MLCON000001316,2010,2.43E+12
MLCON000001318,2010,2.19E+12
MLCON000001320,2010,1.91E+12
MLCON000001322,2010,1.62E+12
MLCON000001324,2010,1.25E+12
MLCON000001326,2010,1.15E+12
MLCON000001328,2010,1.14E+12
MLCON000001330,2010,1.04E+12
MLCON000001332,2010,9.04E+11
MLCON000001334,2010,8.59E+11
MLCON000001336,2010,7.84E+11
MLCON000001338,2010,7.28E+11
MLCON000001340,2010,7.10E+11
MLCON000001342,2010,1.18E+12
MLCON000001343,2010,1.27E+12
MLCON000001344,2010,1.21E+12
MLCON000001345,2010,1.18E+12
MLCON000001346,2010,1.12E+12
MLCON000001347,2010,1.08E+12
MLCON000001348,2010,1.04E+12
MLCON000001349,2010,1.01E+12
MLCON000001350,2010,9.92E+11
MLCON000001351,2010,9.81E+11
MLCON000001352,2010,9.15E+11
MLCON000001353,2010,8.89E+11
MLCON000001354,2010,9.79E+11
MLCON000001355,2010,9.43E+11
MLCON000001356,2010,9.09E+11
MLCON000001357,2010,8.24E+11
MLCON000001358,2010,7.64E+11
MLCON000001359,2010,7.42E+11
MLCON000001360,2010,7.51E+11
MLCON000001361,2010,7.20E+11
MLCON000001362,2010,6.96E+11
MLCON000001363,2010,6.18E+11
MLCON000001364,2010,5.56E+11
MLCON000001365,2010,5.34E+11
MLCON000001366,2010,5.11E+11
MLCON000001367,2010,4.88E+11
MLCON000001437,2010,17012501600
MLCON000001438,2010,16310878100
MLCON000001439,2010,15758155500
MLCON000001440,2010,14977274200
MLCON000001441,2010,15196776500
MLCON000001442,2010,14776607900
MLCON000001443,2010,14379943800
MLCON000001444,2010,13719489000
MLCON000001445,2010,11048912600
MLCON000001446,2010,8907221100
MLCON000001447,2010,11177079700
MLCON000001448,2010,11077583000
MLCON000001449,2010,9836750900
MLCON000001450,2010,8980857300
MLCON000001451,2010,7488810000
MLCON000001452,2010,6384770000
MLCON000001453,2010,5795250000
MLCON000001454,2010,5636270000
MLCON000001455,2010,5300590000
MLCON000001456,2010,5696500000
MLCON000001457,2010,5669620000
MLCON000001458,2010,5010230000
MLCON000001459,2010,3994530000
MLCON000001460,2010,3894320000
MLCON000001482,2010,90220000000
MLCON000001484,2010,83928000000
MLCON000001486,2010,82535000000
MLCON000001488,2010,76019000000
MLCON000001490,2010,73170000000
MLCON000001492,2010,72884000000
MLCON000001494,2010,74335000000
MLCON000001496,2010,73912000000
MLCON000001498,2010,73740000000
MLCON000001500,2010,72274000000
MLCON000001502,2010,68067000000
MLCON000001504,2010,85205000000
MLCON000001506,2010,79929000000
MLCON000001508,2010,73338000000
MLCON000001510,2010,66784000000
MLCON000001512,2010,62445000000
MLCON000001514,2010,57425000000
MLCON000001516,2010,58010000000
MLCON000001518,2010,55788000000
MLCON000001520,2010,54790000000
MLCON000001522,2010,47190000000
MLCON000001524,2010,42385000000
MLCON000001526,2010,38931000000
MLCON000001528,2010,34142000000
MLCON000001530,2010,32282000000
MLCON000001536,2010,6.38E+11
MLCON000001538,2010,6.26E+11
MLCON000001540,2010,6.01E+11
MLCON000001542,2010,5.81E+11
MLCON000001544,2010,5.70E+11
MLCON000001546,2010,5.56E+11
MLCON000001548,2010,5.20E+11
MLCON000001550,2010,4.77E+11
MLCON000001552,2010,5.38E+11
MLCON000001554,2010,5.36E+11
MLCON000001556,2010,5.21E+11
MLCON000001558,2010,4.94E+11
MLCON000001560,2010,4.77E+11
MLCON000001562,2010,4.53E+11
MLCON000001564,2010,4.58E+11
MLCON000001566,2010,4.50E+11
MLCON000001568,2010,4.37E+11
MLCON000001570,2010,3.88E+11
MLCON000001572,2010,3.69E+11
MLCON000001574,2010,3.40E+11
MLCON000001576,2010,3.01E+11
MLCON000001578,2010,2.89E+11
MLCON000001609,2010,1.49E+12
MLCON000001611,2010,1.46E+12
MLCON000001613,2010,1.39E+12
MLCON000001615,2010,1.36E+12
MLCON000001617,2010,1.29E+12
MLCON000001619,2010,1.23E+12
MLCON000001621,2010,1.21E+12
MLCON000001623,2010,1.18E+12
MLCON000001625,2010,1.09E+12
MLCON000001627,2010,9.52E+11
MLCON000001629,2010,1.11E+12
MLCON000001631,2010,1.09E+12
MLCON000001633,2010,9.96E+11
MLCON000001635,2010,8.87E+11
MLCON000001637,2010,8.32E+11
MLCON000001639,2010,7.46E+11
MLCON000001641,2010,7.33E+11
MLCON000001643,2010,7.03E+11
MLCON000001645,2010,6.65E+11
MLCON000001647,2010,5.84E+11
MLCON000001649,2010,5.54E+11
MLCON000001651,2010,5.15E+11
MLCON000001653,2010,4.58E+11
MLCON000001655,2010,4.33E+11
MLCON000001665,2010,68067336997
MLCON000001667,2010,64949223328
MLCON000001669,2010,59754769313
MLCON000001671,2010,55970981029
MLCON000001673,2010,57008063475
MLCON000001675,2010,55298688335
MLCON000001677,2010,51321756573
MLCON000001679,2010,50557830806
MLCON000001681,2010,49971508008
MLCON000001683,2010,49957934148
MLCON000001685,2010,47641966446
MLCON000001687,2010,58470272439
MLCON000001689,2010,56507865666
MLCON000001691,2010,51083625960
MLCON000001693,2010,48552698914
MLCON000001695,2010,46983690061
MLCON000001697,2010,39631756207
MLCON000001699,2010,39924872983
MLCON000001701,2010,43080336737
MLCON000001703,2010,43028620554
MLCON000001705,2010,35216492542
MLCON000001707,2010,28298870158
MLCON000001709,2010,27076529465
MLCON000001711,2010,21995039902
MLCON000001713,2010,21131912229
MLCON000001888,2010,2.09E+15
MLCON000001889,2010,2.27E+15
MLCON000001890,2010,2.29E+15
MLCON000001891,2010,2.15E+15
MLCON000001892,2010,1.97E+15
MLCON000001893,2010,2.00E+15
MLCON000001894,2010,2.05E+15
MLCON000001895,2010,2.03E+15
MLCON000001896,2010,1.95E+15
MLCON000001897,2010,1.91E+15
MLCON000001898,2010,1.67E+15
MLCON000002070,2010,3.41E+11
MLCON000002072,2010,3.31E+11
MLCON000002074,2010,3.46E+11
MLCON000002076,2010,3.41E+11
MLCON000002078,2010,3.30E+11
MLCON000002080,2010,3.36E+11
MLCON000002082,2010,3.07E+11
MLCON000002084,2010,2.66E+11
MLCON000002086,2010,3.02E+11
MLCON000002088,2010,2.85E+11
MLCON000002090,2010,2.58E+11
MLCON000002092,2010,2.46E+11
MLCON000002094,2010,2.35E+11
MLCON000002096,2010,2.00E+11
MLCON000002098,2010,1.85E+11
MLCON000002100,2010,1.89E+11
MLCON000002102,2010,2.14E+11
MLCON000002104,2010,1.73E+11
MLCON000002106,2010,1.51E+11
MLCON000002108,2010,1.42E+11
MLCON000002110,2010,1.31E+11
MLCON000002112,2010,1.23E+11
MLCON000002114,2010,1.11E+11
MLCON000002115,2010,98598359669
MLCON000002116,2010,89756308893
MLCON000002117,2010,78703745356
MLCON000002118,2010,81009188056
MLCON000002119,2010,79536217861
MLCON000002120,2010,76494304904
MLCON000002121,2010,77708566457
MLCON000002122,2010,70406306277
MLCON000002123,2010,66855187021
MLCON000002124,2010,60759248030
MLCON000002125,2010,53511655133
MLCON000002126,2010,52655182413
MLCON000002127,2010,54602931076
MLCON000002128,2010,51908284540
MLCON000002129,2010,48282795835
MLCON000002130,2010,46804592294
MLCON000002131,2010,44501706764
MLCON000002132,2010,39864815644
MLCON000002133,2010,34978963916
MLCON000002134,2010,34416299624
MLCON000002135,2010,32493863270
MLCON000002136,2010,30805870366
MLCON000002137,2010,27120419213
MLCON000002138,2010,21854819142
MLCON000002141,2010,5.18E+11
MLCON000002143,2010,5.08E+11
MLCON000002145,2010,4.80E+11
MLCON000002147,2010,4.70E+11
MLCON000002149,2010,4.50E+11
MLCON000002151,2010,4.38E+11
MLCON000002153,2010,4.35E+11
MLCON000002155,2010,4.25E+11
MLCON000002157,2010,4.04E+11
MLCON000002159,2010,3.62E+11
MLCON000002161,2010,4.41E+11
MLCON000002163,2010,4.55E+11
MLCON000002165,2010,4.29E+11
MLCON000002167,2010,3.96E+11
MLCON000002169,2010,3.83E+11
MLCON000002171,2010,3.61E+11
MLCON000002173,2010,3.66E+11
MLCON000002175,2010,3.76E+11
MLCON000002177,2010,3.66E+11
MLCON000002179,2010,3.27E+11
MLCON000002181,2010,3.31E+11
MLCON000002183,2010,3.22E+11
MLCON000002185,2010,3.06E+11
MLCON000002187,2010,3.01E+11
MLCON000002254,2010,14770523000
MLCON000002256,2010,14504560000
MLCON000002258,2010,13652894000
MLCON000002260,2010,13077263000
MLCON000002262,2010,12682317000
MLCON000002264,2010,11966596000
MLCON000002266,2010,11839004000
MLCON000002268,2010,10784387000
MLCON000002270,2010,9624987000
MLCON000002272,2010,8484461000
MLCON000002274,2010,9739396000
MLCON000002276,2010,9513749000
MLCON000002278,2010,8363199000
MLCON000002280,2010,7780676000
MLCON000002282,2010,6299973000
MLCON000002284,2010,5539430000
MLCON000002286,2010,5327389000
MLCON000002288,2010,5072235000
MLCON000002290,2010,4651813000
MLCON000002292,2010,4065601000
MLCON000002294,2010,4341232000
MLCON000002296,2010,4145614000
MLCON000002298,2010,3676886000
MLCON000002300,2010,3100224000
MLCON000002302,2010,1.78E+13
MLCON000002303,2010,1.83E+13
MLCON000002304,2010,1.92E+13
MLCON000002305,2010,1.85E+13
MLCON000002306,2010,1.88E+13
MLCON000002307,2010,1.70E+13
MLCON000002308,2010,1.83E+13
MLCON000002309,2010,1.77E+13
MLCON000002310,2010,2.08E+13
MLCON000002311,2010,2.03E+13
MLCON000002312,2010,1.85E+13
MLCON000002313,2010,1.69E+13
MLCON000002314,2010,1.56E+13
MLCON000002315,2010,1.39E+13
MLCON000002316,2010,1.44E+13
MLCON000002317,2010,1.38E+13
MLCON000002320,2010,32116387921
MLCON000002322,2010,28273622112
MLCON000002324,2010,27184048059
MLCON000002326,2010,26948374863
MLCON000002328,2010,26095380155
MLCON000002330,2010,23753350230
MLCON000002332,2010,21135018161
MLCON000002334,2010,18313875695
MLCON000002336,2010,15397293565
MLCON000002338,2010,17655140887
MLCON000002340,2010,15554214027
MLCON000002342,2010,15075612244
MLCON000002344,2010,13383353141
MLCON000002346,2010,11102803126
MLCON000002347,2010,10654749555
MLCON000002348,2010,9768441671
MLCON000002349,2010,8127528794
MLCON000002350,2010,6550628396
MLCON000002351,2010,5740316151
MLCON000002352,2010,7072909029
MLCON000002353,2010,6814430901
MLCON000002354,2010,5498481376
MLCON000002355,2010,4368313895
MLCON000002356,2010,1.03E+11
MLCON000002357,2010,1.01E+11
MLCON000002358,2010,99849756000
MLCON000002359,2010,99385706000
MLCON000002360,2010,98671168000
MLCON000002361,2010,96154958000
MLCON000002362,2010,91837966000
MLCON000002364,2010,78909391000
MLCON000002366,2010,74963615000
MLCON000002368,2010,72956071000
MLCON000002370,2010,70119559000
MLCON000002372,2010,63529932000
MLCON000002374,2010,71900210000
MLCON000002376,2010,68170005000
MLCON000002378,2010,63058645000
MLCON000002380,2010,55740124000
MLCON000002382,2010,52812651000
MLCON000002384,2010,47687763000
MLCON000002386,2010,46378099000
MLCON000002388,2010,45198094000
MLCON000002390,2010,42705119000
MLCON000002392,2010,37004934000
MLCON000002394,2010,32963065000
MLCON000002396,2010,29281922000
MLCON000002398,2010,26372338000
MLCON000002400,2010,25442000000
MLCON000002404,2010,8.55E+11
MLCON000002406,2010,7.82E+11
MLCON000002408,2010,7.72E+11
MLCON000002410,2010,7.70E+11
MLCON000002411,2010,7.33E+11
MLCON000002412,2010,7.31E+11
MLCON000002413,2010,7.44E+11
MLCON000002414,2010,7.14E+11
MLCON000002422,2010,15479200000
MLCON000002424,2010,15099900000
MLCON000002426,2010,14597900000
MLCON000002428,2010,13932500000
MLCON000002430,2010,13326900000
MLCON000002432,2010,11534500000
MLCON000002434,2010,11082200000
MLCON000002436,2010,10985100000
MLCON000002438,2010,10271700000
MLCON000002440,2010,10114100000
MLCON000002442,2010,9462800000
MLCON000002444,2010,9504500000
MLCON000002446,2010,7959600000
MLCON000002448,2010,7179500000
MLCON000002450,2010,6109700000
MLCON000002452,2010,5857700000
MLCON000002454,2010,5983500000
MLCON000002456,2010,6004100000
MLCON000002458,2010,5647600000
MLCON000002460,2010,5881600000
MLCON000002568,2010,1.78E+13
MLCON000002569,2010,1.78E+13
MLCON000002570,2010,1.64E+13
MLCON000002571,2010,1.32E+13
MLCON000002572,2010,1.15E+13
MLCON000002573,2010,1.01E+13
MLCON000002574,2010,1.01E+13
MLCON000002575,2010,6.58E+12
MLCON000002576,2010,5.83E+12
MLCON000002577,2010,5.38E+12
MLCON000002578,2010,4.55E+12
MLCON000002579,2010,855400000
MLCON000002580,2010,1674300000
MLCON000002581,2010,1587900000
MLCON000002582,2010,1485500000
MLCON000002583,2010,1454300000
MLCON000002585,2010,1369800000
MLCON000002587,2010,1295400000
MLCON000002589,2010,1304800000
MLCON000002591,2010,1322500000
MLCON000002593,2010,1327000000
MLCON000002594,2010,1157700000
MLCON000002595,2010,1077000000
MLCON000002596,2010,1233000000
MLCON000002597,2010,1212900000
MLCON000002598,2010,933200000
MLCON000002663,2010,6.19E+11
MLCON000002665,2010,5.83E+11
MLCON000002667,2010,5.59E+11
MLCON000002669,2010,5.25E+11
MLCON000002671,2010,5.03E+11
MLCON000002673,2010,4.92E+11
MLCON000002675,2010,4.74E+11
MLCON000002677,2010,4.54E+11
MLCON000002679,2010,4.11E+11
MLCON000002681,2010,4.51E+11
MLCON000002683,2010,4.43E+11
MLCON000002685,2010,4.19E+11
MLCON000002687,2010,3.92E+11
MLCON000002689,2010,3.71E+11
MLCON000002691,2010,3.41E+11
MLCON000002693,2010,3.35E+11
MLCON000002695,2010,3.34E+11
MLCON000002697,2010,3.29E+11
MLCON000002699,2010,2.92E+11
MLCON000002701,2010,2.68E+11
MLCON000002703,2010,2.51E+11
MLCON000002705,2010,2.29E+11
MLCON000002707,2010,2.20E+11
MLCON000002750,2010,1.66E+13
MLCON000002751,2010,2.27E+13
MLCON000002752,2010,1.98E+13
MLCON000002753,2010,1.99E+13
MLCON000002754,2010,1.84E+13
MLCON000002755,2010,1.65E+13
MLCON000002756,2010,1.65E+13
MLCON000002757,2010,1.33E+13
MLCON000002758,2010,1.70E+13
MLCON000002759,2010,1.76E+13
MLCON000002760,2010,1.40E+13
MLCON000002761,2010,1.26E+13
MLCON000002762,2010,1.80E+13
MLCON000002763,2010,1.25E+13
MLCON000002764,2010,1.51E+13
MLCON000002765,2010,8.85E+12
MLCON000002766,2010,7.88E+12
MLCON000002767,2010,7.95E+12
MLCON000002768,2010,6.06E+12
MLCON000002769,2010,5.42E+12
MLCON000002770,2010,7.10E+12
MLCON000002771,2010,6.27E+12
MLCON000002772,2010,7.03E+12
MLCON000002773,2010,6.88E+12
MLCON000002774,2010,4.65E+12
MLCON000002775,2010,5.22E+12
MLCON000002776,2010,5.71E+12
MLCON000002777,2010,5.59E+12
MLCON000002778,2010,4.71E+12
MLCON000002779,2010,6.41E+12
MLCON000002780,2010,5.93E+12
MLCON000002781,2010,6.20E+12
MLCON000002782,2010,4.78E+12
MLCON000002783,2010,4.64E+12
MLCON000002784,2010,4.40E+12
MLCON000002785,2010,4.83E+12
MLCON000002786,2010,4.45E+12
MLCON000002787,2010,4.04E+12
MLCON000002788,2010,4.37E+12
MLCON000002789,2010,4.89E+12
MLCON000002942,2010,1.06E+12
MLCON000002944,2010,1.02E+12
MLCON000002946,2010,9.49E+11
MLCON000002948,2010,8.66E+11
MLCON000002950,2010,7.96E+11
MLCON000002952,2010,7.39E+11
MLCON000002954,2010,6.93E+11
MLCON000002956,2010,6.53E+11
MLCON000002958,2010,6.24E+11
MLCON000002960,2010,5.79E+11
MLCON000002962,2010,5.12E+11
MLCON000002964,2010,5.44E+11
MLCON000002966,2010,5.08E+11
MLCON000002968,2010,4.62E+11
MLCON000002970,2010,4.00E+11
MLCON000002972,2010,3.64E+11
MLCON000002974,2010,3.47E+11
MLCON000002976,2010,3.04E+11
MLCON000002978,2010,2.90E+11
MLCON000002980,2010,2.81E+11
MLCON000002982,2010,2.28E+11
MLCON000002984,2010,2.34E+11
MLCON000002986,2010,2.04E+11
MLCON000002988,2010,1.82E+11
MLCON000002990,2010,1.64E+11
MLCON000003042,2010,8.40E+14
MLCON000003043,2010,8.24E+14
MLCON000003044,2010,8.04E+14
MLCON000003045,2010,8.05E+14
MLCON000003046,2010,7.89E+14
MLCON000003047,2010,7.57E+14
MLCON000003048,2010,7.20E+14
MLCON000003049,2010,6.25E+14
MLCON000003050,2010,5.55E+14
MLCON000003051,2010,5.57E+14
MLCON000003052,2010,5.18E+14
MLCON000003053,2010,4.60E+14
MLCON000003054,2010,4.10E+14
MLCON000003055,2010,3.80E+14
MLCON000003056,2010,3.15E+14
MLCON000003057,2010,2.77E+14
MLCON000003058,2010,2.45E+14
MLCON000003059,2010,2.51E+14
MLCON000003060,2010,2.14E+14
MLCON000003061,2010,1.89E+14
MLCON000003062,2010,1.66E+14
MLCON000003063,2010,1.39E+14
MLCON000003064,2010,1.25E+14
MLCON000003075,2010,3.31E+11
MLCON000003076,2010,3.67E+11
MLCON000003078,2010,3.51E+11
MLCON000003080,2010,3.33E+11
MLCON000003082,2010,3.09E+11
MLCON000003084,2010,2.66E+11
MLCON000003086,2010,2.54E+11
MLCON000003088,2010,2.34E+11
MLCON000003090,2010,1.94E+11
MLCON000003092,2010,1.92E+11
MLCON000003094,2010,1.71E+11
MLCON000003096,2010,1.48E+11
MLCON000003098,2010,1.57E+11
MLCON000003100,2010,1.38E+11
MLCON000003102,2010,1.14E+11
MLCON000003104,2010,1.02E+11
MLCON000003106,2010,93575300000
MLCON000003108,2010,81980100000
MLCON000003110,2010,75668700000
MLCON000003112,2010,64480400000
MLCON000003114,2010,56432900000
MLCON000003116,2010,69307700000
MLCON000003118,2010,64583100000
MLCON000003120,2010,65631000000
MLCON000003122,2010,59037300000
MLCON000003123,2010,55650800000
MLCON000003146,2010,1.05E+12
MLCON000003147,2010,1.18E+12
MLCON000003148,2010,1.24E+12
MLCON000003149,2010,1.16E+12
MLCON000003150,2010,1.20E+12
MLCON000003151,2010,1.11E+12
MLCON000003152,2010,1.10E+12
MLCON000003153,2010,1.12E+12
MLCON000003154,2010,1.12E+12
MLCON000003155,2010,1.08E+12
MLCON000003156,2010,9.82E+11
MLCON000003157,2010,9.41E+11
MLCON000003158,2010,1.05E+12
MLCON000003159,2010,1.07E+12
MLCON000003160,2010,1.06E+12
MLCON000003161,2010,1.04E+12
MLCON000003162,2010,9.76E+11
MLCON000003185,2010,2.18E+12
MLCON000003187,2010,2.01E+12
MLCON000003189,2010,1.86E+12
MLCON000003191,2010,1.72E+12
MLCON000003193,2010,1.54E+12
MLCON000003195,2010,1.40E+12
MLCON000003197,2010,1.34E+12
MLCON000003199,2010,1.14E+12
MLCON000003201,2010,1.11E+12
MLCON000003203,2010,1.05E+12
MLCON000003205,2010,8.97E+11
MLCON000003207,2010,1.01E+12
MLCON000003209,2010,9.01E+11
MLCON000003211,2010,8.68E+11
MLCON000003213,2010,8.10E+11
MLCON000003215,2010,6.13E+11
MLCON000003216,2010,5.43E+11
MLCON000003217,2010,4.58E+11
MLCON000003218,2010,4.08E+11
MLCON000003219,2010,2.79E+11
MLCON000003220,2010,2.27E+11
MLCON000003221,2010,4.01E+11
MLCON000003222,2010,3.18E+11
MLCON000003223,2010,2.47E+11
MLCON000003224,2010,1.34E+11
MLCON000003227,2010,8.99E+11
MLCON000003229,2010,8.54E+11
MLCON000003231,2010,8.10E+11
MLCON000003233,2010,8.04E+11
MLCON000003235,2010,7.66E+11
MLCON000003237,2010,7.43E+11
MLCON000003239,2010,7.01E+11
MLCON000003241,2010,6.89E+11
MLCON000003243,2010,6.44E+11
MLCON000003245,2010,5.48E+11
