Metric_id,Country or Area,M49 code,ISO-alpha3 code,value_id,value,Year_id,Year,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
B000001923,HONDURAS,340,HND,2393,1852,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001924,HUNGARY,348,HUN,2394,41304,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001925,ICELAND,352,ISL,2395,628,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001926,INDONESIA,360,IDN,2397,7650,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001927,IRAQ,368,IRQ,2398,1510,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001928,ISRAEL,376,ISR,2399,3362,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001929,ITALY,380,ITA,2400,75866,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001930,JAMAICA,388,JAM,2401,3077,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001931,JAPAN,392,JPN,2402,6219,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001932,JORDAN,400,JOR,2403,6813,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001933,KAZAKHSTAN,398,KAZ,2404,5685,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001934,KENYA,404,KEN,2405,1823,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001935,KUWAIT,414,KWT,2407,5574,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001936,KYRGYZSTAN,417,KGZ,2408,3025,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001937,LATVIA,428,LVA,2409,5538,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001938,LESOTHO,426,LSO,2410,398,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001939,LITHUANIA,440,LTU,2412,4504,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001940,MALTA,470,MLT,2415,1916,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001941,MARTINIQUE,474,MTQ,2417,538,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001942,MAURITIUS,480,MUS,2418,983,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001943,MEXICO,484,MEX,2419,75732,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001944,MONGOLIA,496,MNG,2420,627,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001945,MONTSERRAT,500,MSR,2421,7.4,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001946,MOROCCO,504,MAR,2422,9784,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001947,MOZAMBIQUE,508,MOZ,2423,2013,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001948,NAMIBIA,516,NAM,2424,1163,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001949,NEW CALEDONIA,540,NCL,2425,348,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001950,NEW ZEALAND,554,NZL,2426,2617,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001951,NICARAGUA,558,NIC,2427,1122,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001952,NIGERIA,566,NGA,2428,3765,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001953,NORTHERN MARIANA ISLANDS,580,MNP,2430,341,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001954,NORWAY,578,NOR,2431,6693,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001955,OMAN,512,OMN,2432,1393,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001956,PANAMA,591,PAN,2433,2004,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001957,PAPUA NEW GUINEA,598,PNG,2434,165,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001958,PARAGUAY,600,PRY,2435,3365,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001959,PERU,604,PER,2436,3299,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001960,POLAND,616,POL,2437,60745,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001961,PUERTO RICO,630,PRI,2439,4214,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001962,QATAR,634,QAT,2440,2057,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001963,ROMANIA,642,ROU,2441,7611,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001964,RUSSIAN FEDERATION,643,RUS,2442,24932,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001965,RWANDA,646,RWA,2443,908,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001966,SAINT KITTS AND NEVIS,659,KNA,2444,723,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001967,SAINT LUCIA,662,LCA,2445,950,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001968,SAINT VINCENT AND THE GRENADINES,670,VCT,2446,208,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001969,SAMOA,882,WSM,2447,128,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001970,SAN MARINO,674,SMR,2448,2038,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001971,SAUDI ARABIA,682,SAU,2450,15776,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001972,SENEGAL,686,SEN,2451,977,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001973,SEYCHELLES,690,SYC,2452,210,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001974,SINGAPORE,702,SGP,2454,13171,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001975,SINT MAARTEN (DUTCH PART),534,SXM,2455,2080,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001976,SOUTH AFRICA,710,ZAF,2458,12097,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001977,SPAIN,724,ESP,2459,99187,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001978,SRI LANKA,144,LKA,2460,976,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001979,STATE OF PALESTINE,275,PSE,2461,2730,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001980,SURINAME,740,SUR,2462,221,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001981,SWEDEN,752,SWE,2463,19405,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001982,SYRIAN ARAB REPUBLIC,760,SYR,2464,6476,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001983,TAJIKISTAN,762,TJK,2465,183,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001984,TONGA,776,TON,2467,68,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001985,TRINIDAD AND TOBAGO,780,TTO,2468,491,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001986,TUNISIA,788,TUN,2469,6038,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001987,TURKEY,792,TUR,2470,36769,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001988,TURKS AND CAICOS ISLANDS,796,TCA,2472,1010,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001989,UKRAINE,804,UKR,2473,24535,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001990,United Kingdom of Great Britain and Northern Ireland,826,GBR,2474,31886,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001991,UNITED STATES OF AMERICA,840,USA,2475,147271,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001992,UNITED STATES VIRGIN ISLANDS,850,VIR,2476,2686,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001993,URUGUAY,858,URY,2477,3244,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001994,UZBEKISTAN,860,UZB,2478,1393,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001995,VANUATU,548,VUT,2479,249,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001996,VIET NAM,704,VNM,2480,6014,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001997,YEMEN,887,YEM,2481,1175,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001998,ZIMBABWE,716,ZWE,2482,2423,2011,01/01/2011,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001999,ALBANIA,8,ALB,2483,3514,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002000,ALGERIA,12,DZA,2484,2634,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002001,AMERICAN SAMOA,16,ASM,2485,50.2,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002002,ANDORRA,20,AND,2486,7900,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002003,ANGUILLA,660,AIA,2487,129,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002004,ANTIGUA AND BARBUDA,28,ATG,2488,819,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002005,ARUBA,533,ABW,2490,1481,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002006,AUSTRALIA,36,AUS,2491,6032,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002007,AZERBAIJAN,31,AZE,2492,2484,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002008,BAHAMAS,44,BHS,2493,5940,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002009,BAHRAIN,48,BHR,2494,8062,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002010,BARBADOS,52,BRB,2495,1053,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002011,BELARUS,112,BLR,2496,6130,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002012,BELIZE,84,BLZ,2497,1028,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002013,BENIN,204,BEN,2498,232,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002014,BERMUDA,60,BMU,2499,610,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002015,BRITISH VIRGIN ISLANDS,92,VGB,2501,753,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002016,BULGARIA,100,BGR,2503,8867,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002017,CAMEROON,120,CMR,2504,817,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002018,CANADA,124,CAN,2505,25318,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002019,CAYMAN ISLANDS,136,CYM,2506,1829,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002020,CHILE,152,CHL,2508,4397,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002021,CHINA,156,CHN,2509,132405,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002022,COLOMBIA,170,COL,2510,2434,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002023,CONGO,178,COG,2511,259,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002024,COSTA RICA,188,CRI,2512,2542,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002025,CROATIA,191,HRV,2513,47185,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002026,CUBA,192,CUB,2514,2847,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002027,CURA?AO,531,CUW,2515,908,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002028,CYPRUS,196,CYP,2516,2635,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002029,DENMARK,208,DNK,2517,26402,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002030,DOMINICA,212,DMA,2518,348,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002031,DOMINICAN REPUBLIC,214,DOM,2519,4901,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002032,ECUADOR,218,ECU,2520,1272,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002033,EGYPT,818,EGY,2521,11532,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002034,EL SALVADOR,222,SLV,2522,1738,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002035,ERITREA,232,ERI,2523,129,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002036,ESTONIA,233,EST,2524,5007,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002037,ESWATINI,748,SWZ,2525,1278,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002038,FIJI,242,FJI,2526,741,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002039,FINLAND,246,FIN,2527,7636,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002040,FRANCE,250,FRA,2528,197522,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002041,FRENCH POLYNESIA,258,PYF,2529,210,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002042,GEORGIA,268,GEO,2532,4106,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002043,GRENADA,308,GRD,2534,370,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002044,GUADELOUPE,312,GLP,2535,487,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002045,GUATEMALA,320,GTM,2536,1491,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002046,HAITI,332,HTI,2538,959,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002047,HONDURAS,340,HND,2539,1903,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002048,HUNGARY,348,HUN,2540,43565,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002049,ICELAND,352,ISL,2541,765,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002050,INDONESIA,360,IDN,2543,8044,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002051,IRAQ,368,IRQ,2544,1111,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002052,ISRAEL,376,ISR,2545,3520,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002053,ITALY,380,ITA,2546,76293,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000002054,JAMAICA,388,JAM,2547,3306,2012,01/01/2012,inbound,All,Absolute,inbound,No,Not Specified,0,130
