Uniq ID,Year,From Currency,To Currency,Average
CURR_00639,1979,USD,BBD,2.0
CURR_00640,1978,USD,BBD,2.0
CURR_00641,1977,USD,BBD,2.0
CURR_00642,1976,USD,BBD,2.0
CURR_00643,1975,USD,BBD,2.018867
CURR_00644,1974,USD,BBD,2.053231
CURR_00645,1973,USD,BBD,1.959221
CURR_00646,1972,USD,BBD,1.921281
CURR_00647,1971,USD,BBD,1.974876
CURR_00648,1970,USD,BBD,2.0
CURR_00649,1969,USD,BBD,2.0
CURR_00650,1968,USD,BBD,2.0
CURR_00651,1967,USD,BBD,1.738099
CURR_00652,1966,USD,BBD,1.71429
CURR_00653,1965,USD,BBD,1.71429
CURR_00654,1964,USD,BBD,1.71429
CURR_00655,1963,USD,BBD,1.71429
CURR_00656,1962,USD,BBD,1.71429
CURR_00657,1961,USD,BBD,1.71429
CURR_00658,1960,USD,BBD,1.71429
CURR_00659,2021,USD,BDT,85.097091
CURR_00660,2020,USD,BDT,84.861237
CURR_00661,2019,USD,BDT,84.425266
CURR_00662,2018,USD,BDT,83.798646
CURR_00663,2017,USD,BDT,81.248207
CURR_00664,2016,USD,BDT,78.526167
CURR_00665,2015,USD,BDT,77.817455
CURR_00666,2014,USD,BDT,77.474609
CURR_00667,2013,USD,BDT,78.173642
CURR_00668,2012,USD,BDT,81.933531
CURR_00669,2011,USD,BDT,74.060427
CURR_00670,2010,USD,BDT,69.704022
CURR_00671,2009,USD,BDT,68.7403
CURR_00672,2008,USD,BDT,68.50216
CURR_00673,2007,USD,BDT,68.790559
CURR_00674,2006,USD,BDT,68.219549
CURR_00675,2005,USD,BDT,64.1131
CURR_00676,2004,USD,BDT,59.3846
CURR_00677,2003,USD,BDT,58.171945
CURR_00678,2002,USD,BDT,57.347707
CURR_00679,2001,USD,BDT,56.527891
CURR_00680,2000,USD,BDT,53.734627
CURR_00681,1999,USD,BDT,53.804081
CURR_00682,1998,USD,BDT,46.267294
CURR_00683,1997,USD,BDT,48.533559
CURR_00684,1996,USD,BDT,43.271709
CURR_00685,1995,USD,BDT,37.896379
CURR_00686,1994,USD,BDT,37.796792
CURR_00687,1993,USD,BDT,40.926929
CURR_00688,1992,USD,BDT,40.360897
CURR_00689,1991,USD,BDT,40.390089
CURR_00690,1990,USD,BDT,32.555965
CURR_00691,1989,USD,BDT,34.18973
CURR_00692,1988,USD,BDT,34.977059
CURR_00693,1987,USD,BDT,28.709478
CURR_00694,1986,USD,BDT,27.474191
CURR_00695,1985,USD,BDT,26.175997
CURR_00696,1984,USD,BDT,26.734662
CURR_00697,1983,USD,BDT,26.813785
CURR_00698,1982,USD,BDT,24.504333
CURR_00699,1981,USD,BDT,21.200481
CURR_00700,1980,USD,BDT,15.994718
CURR_00701,1979,USD,BDT,15.551925
CURR_00702,1978,USD,BDT,15.016117
CURR_00703,1977,USD,BDT,15.3751
CURR_00704,1976,USD,BDT,15.399169
CURR_00705,1975,USD,BDT,12.18618
CURR_00706,1974,USD,BDT,8.226002
CURR_00707,1973,USD,BDT,7.849816
CURR_00708,1972,USD,BDT,7.700184
CURR_00709,1971,USD,BDT,7.868843
CURR_00710,2021,USD,BEF,34.126848
CURR_00711,2020,USD,BEF,35.371147
CURR_00712,2019,USD,BEF,36.040015
CURR_00713,2018,USD,BEF,34.191378
CURR_00714,2017,USD,BEF,35.782928
CURR_00715,2016,USD,BEF,36.462832
CURR_00716,2015,USD,BEF,36.382406
CURR_00717,2014,USD,BEF,30.413886
CURR_00718,2013,USD,BEF,30.385395
CURR_00719,2012,USD,BEF,31.418641
CURR_00720,2011,USD,BEF,29.013229
CURR_00721,2010,USD,BEF,30.492237
CURR_00722,2009,USD,BEF,29.003105
CURR_00723,2008,USD,BEF,27.57229
CURR_00724,2007,USD,BEF,29.478528
CURR_00725,2006,USD,BEF,32.157077
CURR_00726,2005,USD,BEF,32.477526
CURR_00727,2004,USD,BEF,32.46669
CURR_00728,2003,USD,BEF,35.731702
CURR_00729,2002,USD,BEF,42.798395
CURR_00730,2001,USD,BEF,45.083348
CURR_00731,2000,USD,BEF,43.80504
CURR_00732,1999,USD,BEF,37.898314
CURR_00733,1998,USD,BEF,36.390309
CURR_00734,1997,USD,BEF,35.69696
CURR_00735,1996,USD,BEF,30.570528
CURR_00736,1995,USD,BEF,29.171092
CURR_00737,1994,USD,BEF,33.351836
CURR_00738,1993,USD,BEF,34.540847
CURR_00739,1992,USD,BEF,32.127983
CURR_00740,1991,USD,BEF,34.226918
CURR_00741,1990,USD,BEF,33.507449
CURR_00742,1989,USD,BEF,39.39975
CURR_00743,1988,USD,BEF,36.767156
CURR_00744,1987,USD,BEF,37.341764
CURR_00745,1986,USD,BEF,44.660681
CURR_00746,1985,USD,BEF,59.315931
CURR_00747,1984,USD,BEF,57.760855
CURR_00748,1983,USD,BEF,51.143462
CURR_00749,1982,USD,BEF,45.736965
CURR_00750,1981,USD,BEF,37.138794
CURR_00751,1980,USD,BEF,29.234725
CURR_00752,1979,USD,BEF,29.319961
CURR_00753,1978,USD,BEF,31.464628
CURR_00754,1977,USD,BEF,35.822653
CURR_00755,1976,USD,BEF,38.589416
CURR_00756,1975,USD,BEF,36.798568
CURR_00757,1974,USD,BEF,38.924517
CURR_00758,1973,USD,BEF,38.935412
CURR_00759,1972,USD,BEF,44.00564
CURR_00760,1971,USD,BEF,48.572422
CURR_00761,1970,USD,BEF,49.64441
CURR_00762,1969,USD,BEF,50.120073
CURR_00763,1968,USD,BEF,49.917491
CURR_00764,1967,USD,BEF,49.678303
CURR_00765,1966,USD,BEF,49.822397
CURR_00766,1965,USD,BEF,49.631784
CURR_00767,1964,USD,BEF,49.742767
CURR_00768,1963,USD,BEF,49.859511
CURR_00769,1962,USD,BEF,49.752875
CURR_00770,1961,USD,BEF,49.851621
CURR_00771,1960,USD,BEF,49.853721
CURR_00772,1959,USD,BEF,49.959019
CURR_00773,1958,USD,BEF,49.880369
CURR_00774,1957,USD,BEF,50.228843
CURR_00775,1956,USD,BEF,50.066085
CURR_00776,1955,USD,BEF,50.059655
CURR_00777,1954,USD,BEF,50.109102
CURR_00778,1953,USD,BEF,50.29189
CURR_00779,2021,USD,BGL,1.654598
CURR_00780,2020,USD,BGL,1.714926
CURR_00781,2019,USD,BGL,1.747355
CURR_00782,2018,USD,BGL,1.657727
CURR_00783,2017,USD,BGL,1.734891
CURR_00784,2016,USD,BGL,1.767855
CURR_00785,2015,USD,BGL,1.763956
CURR_00786,2014,USD,BGL,1.47458
CURR_00787,2013,USD,BGL,1.473198
CURR_00788,2012,USD,BGL,1.523294
CURR_00789,2011,USD,BGL,1.40667
CURR_00790,2010,USD,BGL,1.478378
CURR_00791,2009,USD,BGL,1.40618
CURR_00792,2008,USD,BGL,1.336808
CURR_00793,2007,USD,BGL,1.42923
CURR_00794,2006,USD,BGL,1.559096
CURR_00795,2005,USD,BGL,1.574633
CURR_00796,2004,USD,BGL,1.574107
CURR_00797,2003,USD,BGL,1.732407
CURR_00798,2002,USD,BGL,2.075027
CURR_00799,2001,USD,BGL,2.18581
CURR_00800,2000,USD,BGL,2.123833
CURR_00801,1999,USD,BGL,1.923707
CURR_00802,1998,USD,BGL,1.736401
CURR_00803,1997,USD,BGL,1.859732
CURR_00804,1996,USD,BGL,0.184178
CURR_00805,1995,USD,BGL,0.063199
CURR_00806,1994,USD,BGL,0.050883
CURR_00807,1993,USD,BGL,0.028542
CURR_00808,1992,USD,BGL,0.024186
CURR_00809,1991,USD,BGL,0.019632
CURR_00810,1990,USD,BGL,0.002062
CURR_00811,1989,USD,BGL,0.00089
CURR_00812,1988,USD,BGL,0.000915
CURR_00813,1987,USD,BGL,0.000807
CURR_00814,1986,USD,BGL,0.000849
CURR_00815,1985,USD,BGL,0.000963
CURR_00816,1975,USD,BGL,0.00097
CURR_00817,1974,USD,BGL,0.00097
CURR_00818,1973,USD,BGL,0.000979
CURR_00819,1972,USD,BGL,0.00108
CURR_00820,1971,USD,BGL,0.00117
CURR_00821,1970,USD,BGL,0.00117
CURR_00822,1969,USD,BGL,0.00117
CURR_00823,1968,USD,BGL,0.00117
CURR_00824,1967,USD,BGL,0.00117
CURR_00825,1966,USD,BGL,0.00117
CURR_00826,1965,USD,BGL,0.00117
CURR_00827,1964,USD,BGL,0.00117
CURR_00828,1963,USD,BGL,0.00117
CURR_00829,1962,USD,BGL,0.00117
CURR_00830,1961,USD,BGL,0.00117
CURR_00831,1960,USD,BGL,0.00117
CURR_00832,2021,USD,BGN,1.654573
CURR_00833,2020,USD,BGN,1.7149
CURR_00834,2019,USD,BGN,1.747329
CURR_00835,2018,USD,BGN,1.657709
CURR_00836,2017,USD,BGN,1.734763
CURR_00837,2016,USD,BGN,1.767855
CURR_00838,2015,USD,BGN,1.763956
CURR_00839,2014,USD,BGN,1.474578
CURR_00840,2013,USD,BGN,1.473196
CURR_00841,2012,USD,BGN,1.523294
CURR_00842,2011,USD,BGN,1.40667
CURR_00843,2010,USD,BGN,1.478378
CURR_00844,2009,USD,BGN,1.406179
CURR_00845,2008,USD,BGN,1.336808
CURR_00846,2007,USD,BGN,1.42923
CURR_00847,2006,USD,BGN,1.559096
CURR_00848,2005,USD,BGN,1.574633
CURR_00849,2004,USD,BGN,1.574107
CURR_00850,2003,USD,BGN,1.699558
CURR_00851,2021,USD,BHD,0.376
CURR_00852,2020,USD,BHD,0.376
CURR_00853,2019,USD,BHD,0.376004
CURR_00854,2018,USD,BHD,0.376001
CURR_00855,2017,USD,BHD,0.376003
CURR_00856,2016,USD,BHD,0.376
CURR_00857,2015,USD,BHD,0.376
CURR_00858,2014,USD,BHD,0.376
CURR_00859,2013,USD,BHD,0.376
CURR_00860,2012,USD,BHD,0.376
CURR_00861,2011,USD,BHD,0.376
CURR_00862,2010,USD,BHD,0.376
CURR_00863,2009,USD,BHD,0.376
CURR_00864,2008,USD,BHD,0.376
CURR_00865,2007,USD,BHD,0.376
CURR_00866,2006,USD,BHD,0.376
CURR_00867,2005,USD,BHD,0.376
CURR_00868,2004,USD,BHD,0.376
CURR_00869,2003,USD,BHD,0.376
CURR_00870,2002,USD,BHD,0.376
CURR_00871,2001,USD,BHD,0.376
CURR_00872,2000,USD,BHD,0.382863
CURR_00873,1999,USD,BHD,0.412146
CURR_00874,1998,USD,BHD,0.370883
CURR_00875,1997,USD,BHD,0.415761
CURR_00876,1996,USD,BHD,0.389293
CURR_00877,1995,USD,BHD,0.353764
CURR_00878,1994,USD,BHD,0.353419
CURR_00879,1993,USD,BHD,0.388921
CURR_00880,1992,USD,BHD,0.389612
CURR_00881,1991,USD,BHD,0.41498
CURR_00882,1990,USD,BHD,0.354107
CURR_00883,1989,USD,BHD,0.398368
CURR_00884,1988,USD,BHD,0.414435
CURR_00885,1987,USD,BHD,0.348783
CURR_00886,1986,USD,BHD,0.339735
CURR_00887,1985,USD,BHD,0.351574
CURR_00888,1984,USD,BHD,0.396476
CURR_00889,1983,USD,BHD,0.40958
CURR_00890,1982,USD,BHD,0.416569
CURR_00891,1981,USD,BHD,0.443182
CURR_00892,1980,USD,BHD,0.39019
CURR_00893,1979,USD,BHD,0.381618
CURR_00894,1978,USD,BHD,0.387453
CURR_00895,1977,USD,BHD,0.39565
CURR_00896,1976,USD,BHD,0.395599
CURR_00897,1975,USD,BHD,0.3955
CURR_00898,1974,USD,BHD,0.39474
CURR_00899,1973,USD,BHD,0.39963
CURR_00900,1972,USD,BHD,0.438598
CURR_00901,1971,USD,BHD,0.474796
CURR_00902,1970,USD,BHD,0.47619
CURR_00903,1969,USD,BHD,0.47619
CURR_00904,1968,USD,BHD,0.47619
CURR_00905,1967,USD,BHD,0.47619
CURR_00906,1966,USD,BHD,0.47619
CURR_00907,2021,USD,BIF,1975.810742
CURR_00908,2020,USD,BIF,1916.336242
CURR_00909,2019,USD,BIF,1846.440313
CURR_00910,2018,USD,BIF,1781.203524
CURR_00911,2017,USD,BIF,1724.259844
CURR_00912,2016,USD,BIF,1620.302866
CURR_00913,2015,USD,BIF,1563.624316
CURR_00914,2014,USD,BIF,1545.991606
CURR_00915,2013,USD,BIF,1542.88313
CURR_00916,2012,USD,BIF,1394.65763
CURR_00917,2011,USD,BIF,1229.109306
CURR_00918,2010,USD,BIF,1224.991419
CURR_00919,2009,USD,BIF,1214.324876
CURR_00920,2008,USD,BIF,1170.963444
CURR_00921,2007,USD,BIF,1078.009032
CURR_00922,2006,USD,BIF,999.623078
CURR_00923,2005,USD,BIF,1061.523629
CURR_00924,2004,USD,BIF,1074.521149
CURR_00925,2003,USD,BIF,1052.394855
CURR_00926,2002,USD,BIF,910.075876
CURR_00927,2001,USD,BIF,822.08233
CURR_00928,2000,USD,BIF,735.321932
CURR_00929,1999,USD,BIF,617.738931
CURR_00930,1998,USD,BIF,441.672009
CURR_00931,1997,USD,BIF,389.610742
CURR_00932,1996,USD,BIF,313.449605
CURR_00933,1995,USD,BIF,234.987588
CURR_00934,1994,USD,BIF,237.488657
CURR_00935,1993,USD,BIF,251.122784
CURR_00936,1992,USD,BIF,215.843873
CURR_00937,1991,USD,BIF,200.329889
CURR_00938,1990,USD,BIF,161.283703
CURR_00939,1989,USD,BIF,168.105685
CURR_00940,1988,USD,BIF,154.746342
CURR_00941,1987,USD,BIF,114.619457
CURR_00942,1986,USD,BIF,103.159418
CURR_00943,1985,USD,BIF,112.850394
CURR_00944,1984,USD,BIF,126.22831
CURR_00945,1983,USD,BIF,101.249385
CURR_00946,1982,USD,BIF,99.710716
CURR_00947,1981,USD,BIF,106.080834
CURR_00948,1980,USD,BIF,93.148644
CURR_00949,1979,USD,BIF,90.0
CURR_00950,1978,USD,BIF,90.0
CURR_00951,1977,USD,BIF,90.0
CURR_00952,1976,USD,BIF,86.25
CURR_00953,1975,USD,BIF,78.75
CURR_00954,1974,USD,BIF,78.75
CURR_00955,1973,USD,BIF,80.026083
CURR_00956,1972,USD,BIF,87.5
CURR_00957,1971,USD,BIF,87.5
CURR_00958,1970,USD,BIF,87.5
CURR_00959,1969,USD,BIF,87.5
CURR_00960,1968,USD,BIF,87.5
CURR_00961,1967,USD,BIF,87.5
CURR_00962,1966,USD,BIF,87.5
CURR_00963,1965,USD,BIF,84.375
CURR_00964,1964,USD,BIF,50.0
CURR_00965,1963,USD,BIF,50.0
CURR_00966,1962,USD,BIF,50.0
CURR_00967,1961,USD,BIF,50.0
CURR_00968,1960,USD,BIF,50.0
CURR_00969,2021,USD,BMD,1.0
CURR_00970,2020,USD,BMD,1.0
CURR_00971,2019,USD,BMD,1.00001
CURR_00972,2018,USD,BMD,1.000002
CURR_00973,2017,USD,BMD,1.0
CURR_00974,2016,USD,BMD,1.0
CURR_00975,2015,USD,BMD,1.0
CURR_00976,2014,USD,BMD,1.0
CURR_00977,2013,USD,BMD,1.0
CURR_00978,2012,USD,BMD,1.0
CURR_00979,2011,USD,BMD,1.0
CURR_00980,2010,USD,BMD,1.0
CURR_00981,2009,USD,BMD,1.0
CURR_00982,2008,USD,BMD,1.0
CURR_00983,2007,USD,BMD,1.0
CURR_00984,2006,USD,BMD,1.0
CURR_00985,2005,USD,BMD,1.0
CURR_00986,2004,USD,BMD,1.0
CURR_00987,2003,USD,BMD,1.0
CURR_00988,2002,USD,BMD,1.0
CURR_00989,2001,USD,BMD,1.0
CURR_00990,2000,USD,BMD,1.0
CURR_00991,1999,USD,BMD,1.0
CURR_00992,1998,USD,BMD,1.0
CURR_00993,1997,USD,BMD,1.0
CURR_00994,1996,USD,BMD,1.0
CURR_00995,1995,USD,BMD,1.0
CURR_00996,1994,USD,BMD,1.0
CURR_00997,1993,USD,BMD,1.0
CURR_00998,1992,USD,BMD,1.0
CURR_00999,1991,USD,BMD,1.0
CURR_01000,1990,USD,BMD,1.0
CURR_01001,1989,USD,BMD,1.0
CURR_01002,1988,USD,BMD,1.0
CURR_01003,1987,USD,BMD,1.0
CURR_01004,1986,USD,BMD,1.0
CURR_01005,1985,USD,BMD,1.0
CURR_01006,1984,USD,BMD,1.0
CURR_01007,1983,USD,BMD,1.0
CURR_01008,1982,USD,BMD,1.0
CURR_01009,1981,USD,BMD,1.0
CURR_01010,1980,USD,BMD,1.0
CURR_01011,1979,USD,BMD,1.0
CURR_01012,1978,USD,BMD,1.0
CURR_01013,1977,USD,BMD,1.0
CURR_01014,1976,USD,BMD,1.0
CURR_01015,1975,USD,BMD,1.0
CURR_01016,1974,USD,BMD,1.0
CURR_01017,1973,USD,BMD,1.0
CURR_01018,1972,USD,BMD,1.0
CURR_01019,1971,USD,BMD,1.0
CURR_01020,1970,USD,BMD,1.0
CURR_01021,1969,USD,BMD,1.0
CURR_01022,1968,USD,BMD,1.0
CURR_01023,1967,USD,BMD,1.0
CURR_01024,1966,USD,BMD,1.0
CURR_01025,1965,USD,BMD,1.0
CURR_01026,1964,USD,BMD,1.0
CURR_01027,1963,USD,BMD,1.0
CURR_01028,1962,USD,BMD,1.0
CURR_01029,1961,USD,BMD,1.0
CURR_01030,1960,USD,BMD,1.0
CURR_01031,2021,USD,BND,1.34391
CURR_01032,2020,USD,BND,1.379255
CURR_01033,2019,USD,BND,1.36396
CURR_01034,2018,USD,BND,1.36632
CURR_01035,2017,USD,BND,1.381011
CURR_01036,2016,USD,BND,1.38071
CURR_01037,2015,USD,BND,1.375396
CURR_01038,2014,USD,BND,1.26692
CURR_01039,2013,USD,BND,1.251261
CURR_01040,2012,USD,BND,1.249667
CURR_01041,2011,USD,BND,1.257158
CURR_01042,2010,USD,BND,1.362438
CURR_01043,2009,USD,BND,1.453349
CURR_01044,2008,USD,BND,1.414938
CURR_01045,2007,USD,BND,1.506948
CURR_01046,2006,USD,BND,1.588788
CURR_01047,2005,USD,BND,1.664776
CURR_01048,2004,USD,BND,1.689932
CURR_01049,2003,USD,BND,1.743144
CURR_01050,2002,USD,BND,1.790102
CURR_01051,2001,USD,BND,1.782855
CURR_01052,2000,USD,BND,1.765333
CURR_01053,1999,USD,BND,1.857896
CURR_01054,1998,USD,BND,1.650825
CURR_01055,1997,USD,BND,1.641819
CURR_01056,1996,USD,BND,1.45989
CURR_01057,1995,USD,BND,1.333556
CURR_01058,1994,USD,BND,1.435712
CURR_01059,1993,USD,BND,1.671315
CURR_01060,1992,USD,BND,1.68794
CURR_01061,1991,USD,BND,1.906644
CURR_01062,1990,USD,BND,1.706995
CURR_01063,1989,USD,BND,2.066278
CURR_01064,1988,USD,BND,2.218137
CURR_01065,1987,USD,BND,1.953538
CURR_01066,1986,USD,BND,1.967407
CURR_01067,1985,USD,BND,2.057223
CURR_01068,1984,USD,BND,2.249247
CURR_01069,1983,USD,BND,2.301763
CURR_01070,1982,USD,BND,2.370927
CURR_01071,1981,USD,BND,2.490179
CURR_01072,1980,USD,BND,2.216118
CURR_01073,1979,USD,BND,2.174558
CURR_01074,1978,USD,BND,2.274025
CURR_01075,1977,USD,BND,2.4394
CURR_01076,1976,USD,BND,2.470842
CURR_01077,1975,USD,BND,2.3713
CURR_01078,1974,USD,BND,2.436867
CURR_01079,1973,USD,BND,2.45858
CURR_01080,1972,USD,BND,2.819556
CURR_01081,1971,USD,BND,3.05226
CURR_01082,1970,USD,BND,3.06122
CURR_01083,1969,USD,BND,3.06122
CURR_01084,1968,USD,BND,3.06122
CURR_01085,1967,USD,BND,3.06122
CURR_01086,1966,USD,BND,3.06122
CURR_01087,1965,USD,BND,3.06122
CURR_01088,1964,USD,BND,3.06122
CURR_01089,1963,USD,BND,3.06122
CURR_01090,1962,USD,BND,3.06122
CURR_01091,1961,USD,BND,3.06122
CURR_01092,1960,USD,BND,3.06122
CURR_01093,2021,USD,BOB,6.903365
CURR_01094,2020,USD,BOB,6.903211
CURR_01095,2019,USD,BOB,6.911977
CURR_01096,2018,USD,BOB,6.91186
CURR_01097,2017,USD,BOB,6.91499
CURR_01098,2016,USD,BOB,6.891983
CURR_01099,2015,USD,BOB,6.897119
CURR_01100,2014,USD,BOB,6.907321
CURR_01101,2013,USD,BOB,6.914635
CURR_01102,2012,USD,BOB,6.909152
CURR_01103,2011,USD,BOB,6.966015
CURR_01104,2010,USD,BOB,7.011285
CURR_01105,2009,USD,BOB,7.006106
CURR_01106,2008,USD,BOB,7.227201
CURR_01107,2007,USD,BOB,7.841203
CURR_01108,2006,USD,BOB,7.997115
CURR_01109,2005,USD,BOB,8.060164
CURR_01110,2004,USD,BOB,7.940425
CURR_01111,2003,USD,BOB,7.64543
CURR_01112,2002,USD,BOB,7.17408
CURR_01113,2001,USD,BOB,6.670675
CURR_01114,2000,USD,BOB,6.337178
CURR_01115,1999,USD,BOB,6.371167
CURR_01116,1998,USD,BOB,5.435144
CURR_01117,1997,USD,BOB,5.809878
CURR_01118,1996,USD,BOB,5.254014
CURR_01119,1995,USD,BOB,4.516464
CURR_01120,1994,USD,BOB,4.343028
CURR_01121,1993,USD,BOB,4.411647
CURR_01122,1992,USD,BOB,4.041728
CURR_01123,1991,USD,BOB,3.951808
CURR_01124,1990,USD,BOB,2.987916
CURR_01125,1989,USD,BOB,2.85181
CURR_01126,1988,USD,BOB,2.590486
CURR_01127,1987,USD,BOB,1.906106
CURR_01128,1986,USD,BOB,1.736588
CURR_01129,1985,USD,BOB,0.411444
CURR_01130,1984,USD,BOB,0.003307
CURR_01131,1983,USD,BOB,0.000252
CURR_01132,1982,USD,BOB,7.1e-05
CURR_01133,1981,USD,BOB,2.9e-05
CURR_01134,1980,USD,BOB,2.5e-05
CURR_01135,1979,USD,BOB,2e-05
CURR_01136,1978,USD,BOB,2e-05
CURR_01137,1977,USD,BOB,2e-05
CURR_01138,1976,USD,BOB,2e-05
CURR_01139,1975,USD,BOB,2e-05
CURR_01140,1974,USD,BOB,2e-05
CURR_01141,1973,USD,BOB,2e-05
CURR_01142,1972,USD,BOB,1.3e-05
CURR_01143,1971,USD,BOB,1.2e-05
CURR_01144,1970,USD,BOB,1.2e-05
CURR_01145,1969,USD,BOB,1.2e-05
CURR_01146,1968,USD,BOB,1.2e-05
CURR_01147,1967,USD,BOB,1.2e-05
CURR_01148,1966,USD,BOB,1.2e-05
CURR_01149,1965,USD,BOB,1.2e-05
CURR_01150,1964,USD,BOB,1.2e-05
CURR_01151,1963,USD,BOB,1.2e-05
CURR_01152,1962,USD,BOB,1.2e-05
CURR_01153,1961,USD,BOB,1.2e-05
CURR_01154,1960,USD,BOB,1.2e-05
CURR_01155,2021,USD,BRL,5.394712
CURR_01156,2020,USD,BRL,5.153948
CURR_01157,2019,USD,BRL,3.944095
CURR_01158,2018,USD,BRL,3.655838
CURR_01159,2017,USD,BRL,3.190667
CURR_01160,2016,USD,BRL,3.484095
CURR_01161,2015,USD,BRL,3.339092
CURR_01162,2014,USD,BRL,2.353535
CURR_01163,2013,USD,BRL,2.15862
CURR_01164,2012,USD,BRL,1.954152
CURR_01165,2011,USD,BRL,1.673984
CURR_01166,2010,USD,BRL,1.759308
CURR_01167,2009,USD,BRL,1.995689
CURR_01168,2008,USD,BRL,1.835024
CURR_01169,2007,USD,BRL,1.946799
CURR_01170,2006,USD,BRL,2.175091
CURR_01171,2005,USD,BRL,2.430365
CURR_01172,2004,USD,BRL,2.92559
CURR_01173,2003,USD,BRL,3.09525
CURR_01174,2002,USD,BRL,2.923056
CURR_01175,2001,USD,BRL,2.371638
CURR_01176,2000,USD,BRL,1.83254
CURR_01177,1999,USD,BRL,1.818408
CURR_01178,1998,USD,BRL,1.163312
CURR_01179,1997,USD,BRL,1.075285
CURR_01180,1996,USD,BRL,0.991811
CURR_01181,1995,USD,BRL,0.902035
CURR_01182,1994,USD,BRL,0.624765
CURR_01183,1993,USD,BRL,0.039592
CURR_01184,1992,USD,BRL,0.002024
CURR_01185,1991,USD,BRL,0.000194
CURR_01186,1990,USD,BRL,2.8e-05
CURR_01187,1989,USD,BRL,1e-06
CURR_01188,1988,USD,BRL,0.0
CURR_01189,2021,USD,BSD,1.0
CURR_01190,2020,USD,BSD,1.0
CURR_01191,2019,USD,BSD,1.00001
CURR_01192,2018,USD,BSD,1.000002
CURR_01193,2017,USD,BSD,0.999995
CURR_01194,2016,USD,BSD,1.0
CURR_01195,2015,USD,BSD,1.0
CURR_01196,2014,USD,BSD,1.0
CURR_01197,2013,USD,BSD,1.0
CURR_01198,2012,USD,BSD,1.0
CURR_01199,2011,USD,BSD,1.000001
CURR_01200,2010,USD,BSD,1.0
CURR_01201,2009,USD,BSD,1.0
CURR_01202,2008,USD,BSD,1.0
CURR_01203,2007,USD,BSD,1.0
CURR_01204,2006,USD,BSD,1.0
CURR_01205,2005,USD,BSD,1.0
CURR_01206,2004,USD,BSD,1.0
CURR_01207,2003,USD,BSD,1.0
CURR_01208,2002,USD,BSD,1.0
CURR_01209,2001,USD,BSD,1.0
CURR_01210,2000,USD,BSD,1.018251
CURR_01211,1999,USD,BSD,1.096132
CURR_01212,1998,USD,BSD,0.986391
CURR_01213,1997,USD,BSD,1.105747
CURR_01214,1996,USD,BSD,1.035353
CURR_01215,1995,USD,BSD,0.940863
CURR_01216,1994,USD,BSD,0.939944
CURR_01217,1993,USD,BSD,1.034364
CURR_01218,1992,USD,BSD,1.036203
CURR_01219,1991,USD,BSD,1.103669
CURR_01220,1990,USD,BSD,0.941773
CURR_01221,1989,USD,BSD,1.05949
CURR_01222,1988,USD,BSD,1.102221
CURR_01223,1987,USD,BSD,0.927613
CURR_01224,1986,USD,BSD,0.903551
CURR_01225,1985,USD,BSD,0.935038
CURR_01226,1984,USD,BSD,1.054458
CURR_01227,1983,USD,BSD,1.089308
CURR_01228,1982,USD,BSD,1.107897
CURR_01229,1981,USD,BSD,1.178676
CURR_01230,1980,USD,BSD,1.034985
CURR_01231,1979,USD,BSD,1.0
CURR_01232,1978,USD,BSD,1.0
CURR_01233,1977,USD,BSD,1.0
CURR_01234,1976,USD,BSD,1.0
CURR_01235,1975,USD,BSD,1.0
CURR_01236,1974,USD,BSD,1.0
CURR_01237,1973,USD,BSD,1.0
CURR_01238,1972,USD,BSD,1.0
CURR_01239,1971,USD,BSD,1.0
CURR_01240,1970,USD,BSD,1.001701
CURR_01241,1969,USD,BSD,1.02041
CURR_01242,1968,USD,BSD,1.02041
CURR_01243,1967,USD,BSD,1.02041
CURR_01244,1966,USD,BSD,1.02041
CURR_01245,1965,USD,BSD,1.02041
CURR_01246,1964,USD,BSD,1.02041
CURR_01247,1963,USD,BSD,1.02041
CURR_01248,1962,USD,BSD,1.02041
CURR_01249,1961,USD,BSD,1.02041
CURR_01250,1960,USD,BSD,1.02041
CURR_01251,2021,USD,BTN,73.908076
CURR_01252,2020,USD,BTN,74.065097
CURR_01253,2019,USD,BTN,70.289993
CURR_01254,2018,USD,BTN,68.384849
CURR_01255,2017,USD,BTN,65.131371
CURR_01256,2016,USD,BTN,67.190986
CURR_01257,2015,USD,BTN,64.172778
CURR_01258,2014,USD,BTN,61.008339
CURR_01259,2013,USD,BTN,58.615546
CURR_01260,2012,USD,BTN,53.419714
CURR_01261,2011,USD,BTN,46.659038
CURR_01262,2010,USD,BTN,45.714533
CURR_01263,2009,USD,BTN,48.354942
CURR_01264,2008,USD,BTN,43.49277
CURR_01265,2007,USD,BTN,41.206036
CURR_01266,2006,USD,BTN,45.274352
CURR_01267,2005,USD,BTN,44.061502
CURR_01268,2004,USD,BTN,45.269219
CURR_01269,2003,USD,BTN,46.617113
CURR_01270,2002,USD,BTN,48.55101
CURR_01271,2001,USD,BTN,47.021751
CURR_01272,2000,USD,BTN,46.210441
CURR_01273,1999,USD,BTN,47.194436
CURR_01274,1998,USD,BTN,40.69785
CURR_01275,1997,USD,BTN,40.153293
CURR_01276,1996,USD,BTN,36.685835
CURR_01277,1995,USD,BTN,30.509436
CURR_01278,1994,USD,BTN,29.489568
CURR_01279,1993,USD,BTN,31.54115
